"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N946DN","2067",11278,1127803,30852,"DCA","Washington, DC","VA","51","Virginia",38,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0645","0643",-2.00,0.00,0.00,-1,"0600-0659",11.00,"0654","0814",2.00,"0825","0816",-9.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,160.00,153.00,140.00,1.00,931.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N319NB","2068",14683,1468303,33214,"SAT","San Antonio, TX","TX","48","Texas",74,12478,1247803,31703,"JFK","New York, NY","NY","36","New York",22,"0814","0807",-7.00,0.00,0.00,-1,"0800-0859",10.00,"0817","1249",6.00,"1257","1255",-2.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,223.00,228.00,212.00,1.00,1587.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N990AT","2071",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1107","1106",-1.00,0.00,0.00,-1,"1100-1159",17.00,"1123","1132",4.00,"1140","1136",-4.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,93.00,90.00,69.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N914DN","2072",11884,1188402,31884,"GEG","Spokane, WA","WA","53","Washington",93,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0715","0708",-7.00,0.00,0.00,-1,"0700-0759",13.00,"0721","1146",3.00,"1203","1149",-14.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,168.00,161.00,145.00,1.00,1175.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N989AT","2074",12892,1289204,32575,"LAX","Los Angeles, CA","CA","06","California",91,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"0900","0855",-5.00,0.00,0.00,-1,"0900-0959",21.00,"0916","1003",6.00,"1019","1009",-10.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,79.00,74.00,47.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N667DN","2075",13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1200","1158",-2.00,0.00,0.00,-1,"1200-1259",14.00,"1212","1440",7.00,"1500","1447",-13.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,120.00,109.00,88.00,1.00,692.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N3759","2076",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"0730","0729",-1.00,0.00,0.00,-1,"0700-0759",10.00,"0739","1411",4.00,"1430","1415",-15.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,240.00,226.00,212.00,1.00,1749.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N380DA","2077",12892,1289204,32575,"LAX","Los Angeles, CA","CA","06","California",91,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0840","0831",-9.00,0.00,0.00,-1,"0800-0859",20.00,"0851","1354",3.00,"1423","1357",-26.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,223.00,206.00,183.00,1.00,1535.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2016,4,11,5,6,2016-11-05,"DL",19790,"DL","N318US","2078",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,14679,1467903,33570,"SAN","San Diego, CA","CA","06","California",91,"1505","1457",-8.00,0.00,0.00,-1,"1500-1559",10.00,"1507","1530",2.00,"1555","1532",-23.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,110.00,95.00,83.00,1.00,626.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
